Date,Message
2026-07-03T12:00:00.000-03:00,"CSV=1783090800000,0.009121,0.009129,0.008874,0.008973,76436227,0.00766652,0.0084393989,0.0068936411,9.1579850032,20.1624435643,21.1852367984,5.9019457216,45.6531790088,0.01025,13.5679027971,357480183.6,0.2138194801,9.9650081544,0.0074903413,-1,0.0077834109,0.0006041153"
2026-07-03T13:00:00.000-03:00,"CSV=1783094400000,0.008979,0.008992,0.008655,0.008887,127753649,0.00770218,0.0084892842,0.0069150758,9.2717378972,20.438477895,20.2928535744,8.3907011038,45.3759464956,0.01025,-4.3997418244,341310073.1,0.3743037756,6.0943921108,0.0074903413,-1,0.0077943919,0.0005774038"
2026-07-03T14:00:00.000-03:00,"CSV=1783098000000,0.008882,0.009078,0.008756,0.008834,105466291,0.0077371,0.0085348403,0.0069393597,9.3468683974,20.6211704597,20.5580596304,8.0438284456,45.2677610397,0.01025,0.8447488584,240417374.9,0.4386799874,4.1864528801,0.0074903413,-1,0.0078047362,0.0005518634"
2026-07-03T15:00:00.000-03:00,"CSV=1783101600000,0.00884,0.008884,0.008686,0.008815,48645002,0.0077733,0.0085780342,0.0069685658,9.3813355977,20.7050846745,20.0129846817,8.7679160959,44.8546628264,0.01025,-1.3209448114,155188117.9,0.3134582896,2.6529482196,0.0074903413,-1,0.0078147886,0.0005164771"
2026-07-03T16:00:00.000-03:00,"CSV=1783105200000,0.008822,0.008822,0.008661,0.008712,29298561,0.00780734,0.0086150584,0.0069996216,9.3756576689,20.691256737,19.5611369525,8.9205423112,44.3549810157,0.01025,-3.9894203218,140632574.9,0.2083341006,1.4915880483,0.0074903413,-1,0.0078237161,0.0004809294"
2026-07-03T17:00:00.000-03:00,"CSV=1783108800000,0.008712,0.009017,0.008707,0.008989,29815543,0.00784932,0.0086627958,0.0070358442,9.3904529853,20.7272926413,21.4900719303,8.5235345403,44.2781287471,0.01025,-1.165475536,127646716.8,0.2335786125,0.903648646,0.0074903413,-1,0.007835311,0.0004638364"
2026-07-03T18:00:00.000-03:00,"CSV=1783112400000,0.008986,0.009231,0.008935,0.009144,62184414,0.00789556,0.0087155782,0.0070755418,9.4086491799,20.7716279639,23.7026052761,8.1523549638,44.580639459,0.01025,0.054710581,104804217.4,0.5933388516,0.6132530684,0.0077418416,-1,0.0078483327,0.0004470528"
2026-07-03T19:00:00.000-03:00,"CSV=1783116000000,0.009143,0.009157,0.008867,0.008975,44687426,0.007938,0.0087578743,0.0071181257,9.3615671629,20.6569484265,22.6664670645,8.8210024791,44.540019981,0.01025,-1.869669801,88238482.7,0.5064391933,0.0932106903,0.0077418416,-1,0.0078595434,0.0004313475"
2026-07-03T20:00:00.000-03:00,"CSV=1783119600000,0.00897,0.009006,0.008819,0.008916,26719797,0.00797866,0.0087956115,0.0071617085,9.2881719166,20.4784141448,22.0019745453,9.3149039892,44.2714803607,0.01025,-1.4915478953,74180343.3,0.3602005034,-0.116944974,0.0077418416,-1,0.0078700554,0.0004069128"
2026-07-03T21:00:00.000-03:00,"CSV=1783123200000,0.008908,0.008913,0.008619,0.008786,45355326,0.00801824,0.0088253481,0.0072111319,9.1453397143,20.1318010228,20.9565238069,12.0720406155,43.113341172,0.01025,-3.7361674154,59636223.6,0.760533167,-1.0251230616,0.0077418416,-1,0.0078791692,0.0003959215"
